word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol
7	и	6	CONJ	cc	и	50	41	0
8	дальнейшее	9	ADJ	amod	дальнейший	50	41	0
9	расширение	6	NOUN	conj	расширение	50	41	0
10	ЕС	9	PROPN	nmod	ес	50	41	0
11	или	10	CONJ	cc	или	50	41	0
12	НАТО	10	PROPN	conj	нато	50	41	0
13	почти	14	ADV	advmod	почти	50	41	0
14	наверняка	15	ADV	advmod	наверняка	50	41	0
15	посягнет	0	VERB	ROOT	посягать	50	41	-1
16	на	17	ADP	case	на	50	41	0
17	сферу	15	NOUN	nmod	сфера	50	41	0
18	влияния	17	NOUN	nmod	влияние	50	41	0
19	России,	18	PROPN	nmod	россия	50	41	0
20	что	23	SCONJ	mark	что	50	41	0
21	еще	22	ADV	advmod	еще	50	41	0
22	больше	23	ADV	advmod	больше	50	41	0
23	усложнит	19	VERB	acl:relcl	усложнять	50	41	-1
24	дело.	15	DET	punct	дело	50	41	0
1	Поведение	14	NOUN	nsubj	поведение	51	41	0
2	России	1	PROPN	nmod	россия	51	41	0
3	в	5	ADP	case	в	51	41	0
4	последнее	5	ADJ	amod	последний	51	41	0
5	время	1	NOUN	nmod	время	51	41	0
6	абсолютно	7	ADV	advmod	абсолютно	51	41	0
7	неприемлемо,	14	ADV	advmod	неприемлемо	51	41	0
8	но	7	CONJ	cc	но	51	41	0
9	сотрудничество	7	NOUN	conj	сотрудничество	51	41	1
10	между	11	ADP	case	между	51	41	0
11	Россией	9	PROPN	nmod	россия	51	41	0
12	и	11	CONJ	cc	и	51	41	0
13	Великобританией	11	PROPN	conj	великобритания	51	41	0
14	необходимо.	0	ADJ	ROOT	необходимо	51	41	0
1	Великобритания	2	PROPN	nsubj	великобритания	52	41	0
2	должна	0	ADJ	ROOT	должный	52	41	0
3	последовать	2	VERB	xcomp	последовать	52	41	0
4	примеру	3	NOUN	dobj	пример	52	41	1
5	Америки	4	PROPN	nmod	америка	52	41	0
6	и	2	CONJ	cc	и	52	41	0
7	попытаться	2	VERB	conj	попытаться	52	41	0
8	разрядить	7	VERB	xcomp	разряжать	52	41	0
9	конфликты	8	NOUN	dobj	конфликт	52	41	-1
10	вместо	11	ADP	case	вместо	52	41	0
11	того,	8	DET	nmod	то	52	41	0
12	чтобы	13	SCONJ	mark	чтобы	52	41	0
13	подшучивать	11	VERB	xcomp	подшучивать	52	41	0
14	над	16	ADP	case	над	52	41	0
15	русским	16	ADJ	amod	русский	52	41	0
16	медведем,	13	NOUN	nmod	медведь	52	41	0
17	который	16	DET	nmod	который	52	41	0
18	и	13	CONJ	cc	и	52	41	0
19	без	20	ADP	case	без	52	41	0
20	того	21	DET	nmod	то	52	41	0
21	чувствует	13	VERB	conj	чувствовать	52	41	0
22	себя	21	PRON	dobj	себя	52	41	0
23	запертым	21	VERB	xcomp	запирать	52	41	0
24	в	25	ADP	case	в	52	41	0
25	клетке.	23	NOUN	nmod	клетка	52	41	0
1	Даниэл	3	PROPN	nsubj	даниэл	53	41	0
2	Кавчинский	1	PROPN	name	кавчинский	53	41	0
3	—	0	PUNCT	ROOT	"—
"	53	41	0
4	член	3	NOUN	nsubj	член	53	41	0
5	парламента	4	NOUN	nmod	парламент	53	41	0
6	от	8	ADP	case	от	53	41	0
7	консервативной	8	ADJ	amod	консервативный	53	41	0
8	партии	5	NOUN	nmod	партия	53	41	0
9	(Шрусбери	8	PROPN	nmod	шрусбери	53	41	0
10	и	5	CONJ	cc	и	53	41	0
11	Этчем)	5	DET	conj	этч	53	41	0
12	и	4	CONJ	cc	и	53	41	0
13	член	4	NOUN	conj	член	53	41	0
14	специального	15	ADJ	amod	специальный	53	41	0
15	комитета	13	NOUN	nmod	комитет	53	41	0
16	по	18	ADP	case	по	53	41	0
17	иностранным	18	ADJ	amod	иностранный	53	41	0
18	делам.	15	NOUN	nmod	дело	53	41	0
1	Глупые	2	ADJ	amod	глупый	1	42	-1
2	нападки	6	NOUN	nsubj	нападки	1	42	-1
3	на	4	ADP	case	на	1	42	0
4	Россию	2	PROPN	nmod	россия	1	42	0
5	только	6	ADV	advmod	только	1	42	0
6	помогают	0	VERB	ROOT	помогать	1	42	1
7	Владимиру	6	PROPN	iobj	владимир	1	42	0
8	Путину	7	PROPN	name	путин	1	42	0
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	42	0
2	оригиналиюнь	1	NOUN	nsubj	оригиналиюнь	2	42	0
3	25-го,	2	NUM	nummod	25	2	42	0
4	2016	3	NUM	nummod	2016	2	42	0
1	Ох	0	NOUN	ROOT	ох	3	42	0
2	уж	4	SCONJ	mark	уж	3	42	0
3	эти	4	DET	nsubj	этот	3	42	0
4	русские.	1	VERB	advcl	русский	3	42	0
1	Они	3	PRON	nsubj	они	4	42	0
2	то	3	ADV	advmod	то	4	42	0
3	бьют	6	VERB	det	бить	4	42	0
4	английских	6	ADJ	amod	английский	4	42	0
5	футбольных	6	ADJ	amod	футбольный	4	42	0
6	болельщиков,	8	NOUN	nsubj	болельщик	4	42	0
7	то	8	ADV	advmod	то	4	42	0
8	занимаются	0	VERB	ROOT	заниматься	4	42	0
9	обманом	8	VERB	xcomp	обман	4	42	-1
10	на	11	ADP	case	на	4	42	0
11	Олимпиаде.	9	NOUN	nmod	олимпиада	4	42	0
1	Они	2	PRON	nsubj	они	5	42	0
2	оккупируют	0	VERB	ROOT	оккупировать	5	42	-1
3	другие	4	ADJ	amod	другой	5	42	0
4	страны,	5	NOUN	nsubj	страна	5	42	0
5	сбивают	2	VERB	parataxis	сбивать	5	42	0
6	гражданские	7	ADJ	amod	гражданский	5	42	0
7	авиалайнеры,	10	NOUN	nsubj	авиалайнер	5	42	0
8	а	7	CONJ	cc	а	5	42	0
9	потом	10	ADV	advmod	потом	5	42	0
10	делают	2	VERB	parataxis	делать	5	42	0
11	вид,	10	DET	dobj	вид	5	42	0
12	что	11	SCONJ	mwe	что	5	42	0
13	ни	15	PART	neg	ни	5	42	0
14	при	15	ADP	case	при	5	42	0
15	чем.	12	PUNCT	mwe	что	5	42	0
1	Они	2	PRON	nsubj	они	6	42	0
2	помогают	0	VERB	ROOT	помогать	6	42	1
3	Асаду	2	PROPN	iobj	асад	6	42	0
4	одержать	2	VERB	xcomp	одерживать	6	42	0
5	верх	4	NOUN	dobj	верх	6	42	0
6	в	8	ADP	case	в	6	42	0
7	гражданской	8	ADJ	amod	гражданский	6	42	0
8	войне.	4	NOUN	nmod	война	6	42	-1
1	Они	3	PRON	nsubj	они	7	42	0
2	даже	3	X	discourse	даже	7	42	0
3	вздувают	0	VERB	ROOT	вздувать	7	42	0
4	цены	3	NOUN	dobj	цена	7	42	0
5	на	7	ADP	case	на	7	42	0
6	лондонскую	7	ADJ	amod	лондонский	7	42	0
7	недвижимость.	4	NOUN	nmod	недвижимость	7	42	0
1	По	3	ADP	case	по	8	42	0
2	всей	3	DET	det	весь	8	42	0
3	видимости,	4	NOUN	nmod	видимость	8	42	0
4	нет	0	VERB	ROOT	нет	8	42	0
5	такой	6	ADJ	amod	такой	8	42	0
6	подлости	4	NOUN	nmod	подлость	8	42	-1
7	и	6	CONJ	cc	и	8	42	0
8	мерзости,	6	ADJ	conj	мерзость	8	42	-1
9	в	10	ADP	case	в	8	42	0
10	которой	14	DET	nmod	который	8	42	0
11	не	14	PART	neg	не	8	42	0
12	были	14	VERB	cop	быть	8	42	0
13	бы	14	PART	discourse	бы	8	42	0
14	повинны	4	ADJ	punct	повинный	8	42	-1
15	эти	16	DET	det	этот	8	42	0
16	русские.	14	VERB	cop	русский	8	42	0
1	«Ну	2	ADP	case	ну	9	42	0
2	ладно,	4	PUNCT	nmod	ладно	9	42	0
3	мы	4	PRON	nsubj	мы	9	42	0
4	занимались	0	VERB	ROOT	заниматься	9	42	0
5	всеми	6	DET	det	все	9	42	0
6	этими	7	DET	det	этот	9	42	0
7	делами,	11	NOUN	nsubj	дело	9	42	0
8	—	7	PUNCT	nmod	"—
"	9	42	0
9	немного	10	ADJ	amod	немного	9	42	0
10	застенчиво	8	NOUN	nmod	застенчиво	9	42	0
11	признается	4	VERB	parataxis	признаваться	9	42	0
12	мой	11	PRON	iobj	мой	9	42	0
13	московский	14	ADJ	amod	московский	9	42	0
14	друг	11	NOUN	advmod	друг	9	42	1
15	из	16	ADP	case	из	9	42	0
16	СМИ.	14	PUNCT	nmod	сми	9	42	0
1	—	5	PUNCT	nsubj	"—
"	10	42	0
2	Но	5	CONJ	cc:preconj	но	10	42	0
3	ведь	5	ADV	advmod	ведь	10	42	0
4	этим	3	DET	nmod	это	10	42	0
5	занимаются	0	VERB	ROOT	заниматься	10	42	0
6	и	5	CONJ	cc	и	10	42	0
7	все	8	DET	det	все	10	42	0
8	остальные!	5	ADJ	conj	остальной	10	42	0
1	А	2	CONJ	cc:preconj	а	11	42	0
2	наказывают	0	VERB	ROOT	наказывать	11	42	-1
3	только	4	ADV	discourse	только	11	42	0
4	нас,	2	DET	nmod	мы	11	42	0
5	потому	9	SCONJ	mark	потому	11	42	0
6	что	5	SCONJ	mwe	что	11	42	0
7	нас	9	PRON	dobj	мы	11	42	0
8	все	9	DET	discourse	все	11	42	0
9	ненавидят».	2	VERB	advcl	ненавидеть	11	42	-1
1	После	2	ADP	case	после	12	42	0
2	аннексии	10	NOUN	nmod	аннексия	12	42	0
3	Крыма	2	PROPN	nmod	крым	12	42	0
4	в	6	ADP	case	в	12	42	0
5	2014	6	ADJ	amod	2014	12	42	0
6	году	2	NOUN	nmod	год	12	42	0
7	русские	10	NOUN	nsubj	русский	12	42	0
8	официально	10	ADV	advmod	официально	12	42	0
9	стали	10	VERB	cop	становиться	12	42	0
10	отверженными	0	VERB	ROOT	отверженный	12	42	-1
11	в	13	ADP	case	в	12	42	0
12	наше	13	PRON	det	наш	12	42	0
13	мире.	10	NOUN	nmod	мир	12	42	0
1	Российских	2	ADJ	amod	российский	13	42	0
2	спортсменов	3	NOUN	dobj	спортсмен	13	42	0
3	отстранили	0	VERB	ROOT	отстранять	13	42	0
4	от	5	ADP	case	от	13	42	0
5	участия	3	NOUN	nmod	участие	13	42	1
6	в	7	ADP	case	в	13	42	0
7	Олимпиаде	5	NOUN	nmod	олимпиада	13	42	0
8	за	12	ADP	case	за	13	42	0
9	допинг;	8	VERB	discourse	допинг	13	42	-1
10	их	12	PRON	det	они	13	42	0
11	футбольной	12	ADJ	amod	футбольный	13	42	0
12	команде	13	NOUN	nmod	команда	13	42	0
13	пригрозили	3	VERB	parataxis	пригрозить	13	42	0
14	дисквалификацией	13	NOUN	iobj	дисквалификация	13	42	-1
15	на	17	ADP	case	на	13	42	0
16	Евро-2016	17	NUM	nummod	евро	13	42	0
17	из-за	14	PUNCT	nmod	из-за	13	42	0
18	драки	21	NOUN	dobj	драка	13	42	-1
19	российских	20	ADJ	amod	российский	13	42	0
20	болельщиков;	18	NOUN	nmod	болельщик	13	42	0
21	зазвучали	13	VERB	parataxis	зазвучать	13	42	0
22	призывы	21	NOUN	nsubj	призыв	13	42	0
23	лишить	22	VERB	acl	лишать	13	42	0
24	Россию	23	PROPN	dobj	россия	13	42	0
25	права	24	NOUN	nmod	право	13	42	0
26	на	27	ADP	case	на	13	42	0
27	проведение	23	NOUN	nmod	проведение	13	42	0
28	ЧМ-2018	27	NUM	nmod	ЧМ	13	42	0
29	за	30	ADP	case	за	13	42	0
30	взяточничество.	28	PUNCT	nmod	взяточничество	13	42	-1
1	Большой	2	ADJ	amod	большой	14	42	0
2	группе	6	NOUN	nsubj	группа	14	42	0
3	высокопоставленных	5	ADJ	amod	высокопоставленный	14	42	0
4	российских	5	ADJ	amod	российский	14	42	0
5	руководителей	2	NOUN	nmod	руководитель	14	42	0
6	запретили	0	VERB	ROOT	запрещать	14	42	-1
7	ездить	6	VERB	xcomp	ездить	14	42	0
8	за	9	ADP	case	за	14	42	0
9	рубеж,	7	NOUN	nmod	рубеж	14	42	0
10	а	9	CONJ	cc	а	14	42	0
11	их	13	PRON	det	они	14	42	0
12	банковские	13	ADJ	amod	банковский	14	42	0
13	активы	14	NOUN	nsubj	актив	14	42	0
14	заморозили	6	VERB	parataxis	замораживать	14	42	0
15	в	16	ADP	case	в	14	42	0
16	результате	14	NOUN	nmod	результат	14	42	0
17	как	18	ADP	case	как	14	42	0
18	минимум	14	NOUN	nmod	минимум	14	42	0
19	трех	20	NUM	nummod	три	14	42	0
20	пакетов	18	NOUN	nmod	пакет	14	42	0
21	санкций	20	NOUN	nmod	санкция	14	42	0
22	США	21	PROPN	nmod	сша	14	42	0
23	и	14	CONJ	cc	и	14	42	0
24	ЕС	25	PROPN	nsubj	ес	14	42	0
25	—	14	PUNCT	conj	"—
"	14	42	0
26	за	27	ADP	case	за	14	42	0
27	Крым,	25	PROPN	nmod	крым	14	42	0
28	за	29	ADP	case	за	14	42	0
29	поддержку	25	NOUN	nmod	поддержка	14	42	1
30	повстанцев	29	NOUN	nmod	повстанец	14	42	-1
31	на	32	ADP	case	на	14	42	0
32	востоке	29	NOUN	nmod	восток	14	42	0
33	Украины	32	PROPN	nmod	украина	14	42	0
34	и	25	CONJ	cc	и	14	42	0
35	за	36	ADP	case	за	14	42	0
36	убийство	25	NOUN	conj	убийство	14	42	-1
37	в	39	ADP	case	в	14	42	0
38	2009	39	ADJ	amod	2009	14	42	0
39	году	36	NOUN	nmod	год	14	42	0
40	юриста	36	NOUN	nmod	юрист	14	42	0
41	Сергея	40	PROPN	appos	сергей	14	42	0
42	Магнитского.	41	PROPN	name	магнитский	14	42	0
1	Российские	2	ADJ	amod	российский	15	42	0
2	компании	5	NOUN	nsubj	компания	15	42	0
3	сегодня	5	ADV	advmod	сегодня	15	42	0
4	не	5	PART	neg	не	15	42	0
5	могут	0	VERB	ROOT	мочь	15	42	0
6	брать	5	VERB	xcomp	брать	15	42	0
7	кредиты	6	NOUN	dobj	кредит	15	42	0
8	на	10	ADP	case	на	15	42	0
9	зарубежных	10	ADJ	amod	зарубежный	15	42	0
10	рынках.	6	NOUN	nmod	рынок	15	42	0
1	Но	6	CONJ	cc	но	16	42	0
2	в	4	ADP	case	в	16	42	0
3	такой	4	ADJ	amod	такой	16	42	0
4	демонизации	6	NOUN	nmod	демонизация	16	42	-1
5	русских	4	ADJ	nmod	русский	16	42	0
6	есть	0	VERB	ROOT	быть	16	42	0
7	две	6	NUM	nsubj	два	16	42	0
8	проблемы.	7	VERB	acl	проблема	16	42	0
1	Самая	2	VERB	cop	самый	17	42	0
2	очевидная,	0	ADJ	ROOT	очевидный	17	42	0
3	что	6	SCONJ	mark	что	17	42	0
4	часть	6	NOUN	nsubj	часть	17	42	0
5	не	6	PART	neg	не	17	42	0
6	означает	2	VERB	ccomp	означать	17	42	0
7	целое.	6	PUNCT	dobj	целое	17	42	0
1	Россия	9	PROPN	nsubj	россия	18	42	0
2	это	4	DET	expl	это	18	42	0
3	великая	4	ADJ	amod	великий	18	42	0
4	цивилизация,	1	NOUN	appos	цивилизация	18	42	0
5	которой	4	DET	nmod	который	18	42	0
6	в	8	ADP	case	в	18	42	0
7	настоящее	8	ADJ	amod	настоящий	18	42	0
8	время	9	NOUN	nmod	время	18	42	0
9	заправляют	0	VERB	ROOT	заправлять	18	42	0
10	циничные	11	ADJ	amod	циничный	18	42	-1
11	жулики.	9	NOUN	nsubj	жулик	18	42	-1
1	Почти	2	ADV	advmod	почти	19	42	0
2	все,	0	DET	ROOT	все	19	42	0
3	за	6	ADP	mwe	за	19	42	0
4	что	6	SCONJ	mark	что	19	42	0
5	мир	6	NOUN	nsubj	мир	19	42	0
6	ненавидит	2	VERB	ccomp	ненавидеть	19	42	-1
7	Россию,	9	PROPN	dobj	россия	19	42	0
8	это	9	DET	nsubj	это	19	42	0
9	дело	6	VERB	parataxis	дело	19	42	0
10	рук	9	NOUN	dobj	рука	19	42	0
11	безнравственных	12	ADJ	amod	безнравственный	19	42	-1
12	чиновников,	10	NOUN	nmod	чиновник	19	42	0
13	отчаянно	14	ADV	advmod	отчаянно	19	42	0
14	пытающихся	10	VERB	acl	пытаться	19	42	0
15	сохранить	14	VERB	xcomp	сохранять	19	42	0
16	свою	17	PRON	det	свой	19	42	0
17	власть	15	NOUN	dobj	власть	19	42	0
18	и	15	CONJ	cc	и	19	42	0
19	спрятать	15	VERB	conj	спрятать	19	42	0
20	свои	21	PRON	det	свой	19	42	0
21	деньги.	19	PUNCT	dobj	деньги	19	42	0
1	Вторжение	9	NOUN	nsubjpass	вторжение	20	42	-1
2	в	3	ADP	case	в	20	42	0
3	Крым	1	PROPN	nmod	крым	20	42	0
4	и	3	CONJ	cc	и	20	42	0
5	допинговый	6	ADJ	amod	допинговый	20	42	-1
6	скандал	3	NOUN	conj	скандал	20	42	-1
7	на	8	ADP	case	на	20	42	0
8	Олимпиаде	1	NOUN	nmod	олимпиада	20	42	0
9	связаны	0	VERB	ROOT	связанный	20	42	0
10	с	11	ADP	case	с	20	42	0
11	тем	9	DET	nmod	то	20	42	0
12	же	11	X	discourse	же	20	42	0
13	—	9	PUNCT	punct	"—
"	20	42	0
14	российские	15	ADJ	amod	российский	20	42	0
15	руководители	16	NOUN	nsubj	руководитель	20	42	0
16	решили,	9	VERB	parataxis	решать	20	42	0
17	что	25	PRON	mark	что	20	42	0
18	международные	19	ADJ	amod	международный	20	42	0
19	правила,	25	SYM	nsubj	правило	20	42	0
20	как	25	ADP	conj:preconj	как	20	42	0
21	и	20	CONJ	cc	и	20	42	0
22	российские,	25	ADJ	amod	российский	20	42	0
23	им	25	PRON	iobj	они	20	42	0
24	не	25	PART	neg	не	20	42	0
25	указ.	16	VERB	ccomp	указ	20	42	0
1	Вторая	2	ADJ	amod	второй	21	42	0
2	проблема	0	NOUN	ROOT	проблема	21	42	0
3	в	4	ADP	case	в	21	42	0
4	том,	2	DET	nmod	том	21	42	0
5	что	8	SCONJ	mark	что	21	42	0
6	эти	7	DET	det	этот	21	42	0
7	преступники	8	NOUN	nsubj	преступник	21	42	-1
8	прикрываются	4	VERB	ccomp	прикрываться	21	42	0
9	«русофобией»	8	VERB	xcomp	русофобия	21	42	-1
10	как	14	ADP	case	как	21	42	0
11	щитом,	14	ADJ	amod	щит	21	42	0
12	скрывая	14	ADJ	amod	скрывать	21	42	0
13	свои	14	PRON	det	свой	21	42	0
14	преступления.	9	NOUN	nmod	преступление	21	42	-1
1	Доклад	11	NOUN	nsubj	доклад	22	42	0
2	Всемирного	4	ADJ	amod	всемирный	22	42	0
3	антидопингового	4	ADJ	amod	антидопинговый	22	42	0
4	агентства,	1	NOUN	nmod	агентство	22	42	0
5	где	6	SCONJ	mark	где	22	42	0
6	говорится,	11	VERB	aux	говориться	22	42	0
7	что	11	SCONJ	mark	что	22	42	0
8	у	9	ADP	case	у	22	42	0
9	русских	11	ADJ	nmod	русский	22	42	0
10	«глубоко	11	ADV	advmod	глубоко	22	42	0
11	укоренилась	0	VERB	ROOT	укореняться	22	42	0
12	культура	15	NOUN	nsubj	культура	22	42	0
13	обмана»,	12	NOUN	nmod	обман	22	42	-1
14	стал	15	VERB	cop	становиться	22	42	0
15	«местью	11	NOUN	parataxis	месть	22	42	-1
16	за	19	ADP	case	за	22	42	0
17	независимую	19	ADJ	amod	независимый	22	42	1
18	внешнюю	19	ADJ	amod	внешний	22	42	0
19	политику	21	NOUN	nmod	политика	22	42	0
20	России»,	21	PROPN	nsubj	россия	22	42	0
21	заявил	15	VERB	parataxis	заявлять	22	42	0
22	председатель	21	NOUN	nsubj	председатель	22	42	0
23	парламентского	24	ADJ	amod	парламентский	22	42	0
24	комитета	22	NOUN	nmod	комитет	22	42	0
25	по	27	ADP	case	по	22	42	0
26	международным	27	ADJ	amod	международный	22	42	0
27	делам	24	NOUN	nmod	дело	22	42	0
28	Алексей	24	PROPN	appos	алексей	22	42	0
29	Пушков.	28	PROPN	name	пушок	22	42	0
1	А	0	CONJ	ROOT	а	23	42	0
2	что	3	SCONJ	mark	что	23	42	0
3	насчет	1	VERB	ccomp	насчет	23	42	0
4	путинских	5	ADJ	amod	путинский	23	42	0
5	дружков,	3	NOUN	dobj	дружок	23	42	1
6	которые	7	DET	nsubj	который	23	42	0
7	спрятали	5	VERB	acl:relcl	спрятать	23	42	0
8	миллиарды	7	NOUN	dobj	миллиард	23	42	0
9	долларов	8	NOUN	nmod	доллар	23	42	0
10	в	11	ADP	case	в	23	42	0
11	Панаме?	7	PROPN	nmod	панама	23	42	0
1	«Организованная	3	VERB	acl	организованный	24	42	0
2	информационная	3	ADJ	amod	информационный	24	42	0
3	атака	7	NOUN	nsubj	атака	24	42	0
4	на	5	ADP	case	на	24	42	0
5	Россию»,	3	PROPN	nmod	россия	24	42	0
6	—	3	PUNCT	nmod	"—
"	24	42	0
7	говорит	0	VERB	ROOT	говорить	24	42	0
8	официальный	10	ADJ	amod	официальный	24	42	0
9	кремлевский	10	ADJ	amod	кремлевский	24	42	0
10	представитель	7	NOUN	nsubj	представитель	24	42	0
11	Дмитрий	10	PROPN	appos	дмитрий	24	42	0
12	Песков.	11	PROPN	name	песков	24	42	0
1	А	0	CONJ	ROOT	а	25	42	0
2	как	3	ADP	case	как	25	42	0
3	насчет	1	NOUN	nmod	насчет	25	42	0
4	утечки	3	NOUN	nmod	утечка	25	42	-1
5	информации	4	NOUN	nmod	информация	25	42	0
6	из	7	ADP	case	из	25	42	0
7	доклада	5	NOUN	nmod	доклад	25	42	0
8	голландских	9	ADJ	amod	голландский	25	42	0
9	следователей,	7	NOUN	nmod	следователь	25	42	0
10	где	11	SCONJ	mark	где	25	42	0
11	говорится,	9	VERB	acl:relcl	говориться	25	42	0
12	что	18	SCONJ	mark	что	25	42	0
13	рейс	18	NOUN	nsubjpass	рейс	25	42	0
14	Малайзийских	15	ADJ	amod	малайзийский	25	42	0
15	авиалиний	13	NOUN	nmod	авиалиния	25	42	0
16	МН17	13	NUM	nummod	МН17	25	42	0
17	был	18	VERB	auxpass	быть	25	42	0
18	сбит	11	VERB	ccomp	сбивать	25	42	0
19	российской	21	ADJ	amod	российский	25	42	0
20	зенитной	21	ADJ	amod	зенитный	25	42	0
21	ракетой?	18	SYM	nsubjpass	ракета	25	42	0
1	Принадлежащая	4	VERB	acl	принадлежать	26	42	0
2	Кремлю	1	NOUN	dobj	кремль	26	42	0
3	телевизионная	4	ADJ	amod	телевизионный	26	42	0
4	станция	5	NOUN	nsubj	станция	26	42	0
5	называет	0	VERB	ROOT	называть	26	42	0
6	это	7	DET	det	это	26	42	0
7	делом	5	NOUN	dobj	дело	26	42	0
8	рук	7	NOUN	nmod	рука	26	42	0
9	«рьяных	10	ADJ	amod	рьяный	26	42	1
10	русофобов».	8	NOUN	nmod	русофоб	26	42	-1
1	К	2	ADP	case	к	27	42	0
2	сожалению,	7	X	nmod	сожаление	27	42	-1
3	многие	4	ADJ	amod	многие	27	42	0
4	русские	7	NOUN	nsubj	русский	27	42	0
5	как	7	ADP	advmod	как	27	42	0
6	будто	7	ADV	advmod	будто	27	42	0
7	получают	0	VERB	ROOT	получать	27	42	0
8	удовольствие	7	NOUN	dobj	удовольствие	27	42	1
9	от	10	ADP	case	от	27	42	0
10	того,	14	DET	nmod	то	27	42	0
11	что	14	SCONJ	mark	что	27	42	0
12	их	13	PRON	dobj	они	27	42	0
13	обливают	14	VERB	cop	обливать	27	42	0
14	грязью	7	ADJ	ccomp	грязь	27	42	-1
15	из	16	ADP	case	из	27	42	0
16	того	14	DET	nmod	то	27	42	0
17	же	16	X	discourse	же	27	42	0
18	ведра,	16	DET	appos	ведро	27	42	0
19	что	18	SCONJ	punct	что	27	42	0
20	и	18	CONJ	cc	и	27	42	0
21	их	22	PRON	det	они	27	42	0
22	руководителей.	18	NOUN	conj	руководитель	27	42	0
1	В	5	ADP	case	в	28	42	0
2	этом	5	DET	det	это	28	42	0
3	фундаментальное	5	ADJ	amod	фундаментальный	28	42	0
4	культурное	5	ADJ	amod	культурный	28	42	0
5	различие	0	NOUN	ROOT	различие	28	42	0
6	между	7	ADP	case	между	28	42	0
7	ними	5	PRON	nmod	они	28	42	0
8	и	7	CONJ	cc	и	28	42	0
9	нами.	7	PUNCT	conj	мы	28	42	0
1	По	2	ADP	case	по	29	42	0
2	мнению	8	NOUN	nmod	мнение	29	42	0
3	людей	2	NOUN	nmod	человек	29	42	0
4	со	6	ADP	case	со	29	42	0
5	стороны,	6	NUM	nummod	сторона	29	42	0
6	русские	8	NOUN	nmod	русский	29	42	0
7	обычно	8	ADV	advmod	обычно	29	42	0
8	солидаризируются	0	VERB	ROOT	солидаризироваться	29	42	0
9	с	10	ADP	case	с	29	42	0
10	государством,	8	NOUN	nmod	государство	29	42	0
11	своим	12	PRON	det	свой	29	42	0
12	президентом	10	NOUN	advmod	президент	29	42	0
13	и	12	CONJ	cc	и	29	42	0
14	своими	15	PRON	det	свой	29	42	0
15	согражданами,	12	NOUN	conj	согражданин	29	42	0
16	даже	22	X	discourse	даже	29	42	0
17	если	22	SCONJ	mark	если	29	42	0
18	в	19	ADP	case	в	29	42	0
19	душе	22	NOUN	nmod	душа	29	42	0
20	у	21	ADP	case	у	29	42	0
21	них	22	PRON	nmod	они	29	42	0
22	есть	15	VERB	advcl	быть	29	42	0
23	сомнения.	8	PUNCT	punct	сомнение	29	42	-1
1	Здесь	2	ADV	advmod	здесь	30	42	0
2	действует	0	VERB	ROOT	действовать	30	42	0
3	слово	6	NOUN	nsubj	слово	30	42	0
4	«наши»,	5	PRON	det	наш	30	42	0
5	которое	3	DET	nmod	который	30	42	0
6	превратилось	2	VERB	nsubj	превращаться	30	42	0
7	в	8	ADP	case	в	30	42	0
8	концепцию	6	NOUN	nmod	концепция	30	42	0
9	—	8	SYM	nmod	"—
"	30	42	0
10	«наши	11	PRON	det	наш	30	42	0
11	люди,	13	X	nsubj	человек	30	42	0
12	наш	11	PRON	nmod	наш	30	42	0
13	народ».	9	PUNCT	nmod	народ	30	42	0
1	Его	3	PRON	dobj	он	31	42	0
2	постоянно	3	ADV	advmod	постоянно	31	42	0
3	можно	0	VERB	ROOT	можно	31	42	0
4	услышать	3	VERB	xcomp	услышать	31	42	0
5	в	6	ADP	case	в	31	42	0
6	разговорах	4	NOUN	nmod	разговор	31	42	0
7	и	6	CONJ	cc	и	31	42	0
8	на	9	ADP	case	на	31	42	0
9	телевидении:	11	NOUN	nmod	телевидение	31	42	0
10	«Наши	11	PROPN	nsubj	наш	31	42	0
11	разгромили	6	VERB	conj	разгромить	31	42	0
12	Марсель,	11	PROPN	dobj	марсель	31	42	0
13	наши	14	PRON	nsubj	наш	31	42	0
14	бомбят	3	VERB	parataxis	бомбить	31	42	-1
15	ИГИЛ	18	PROPN	dep	игил	31	42	0
16	(террористическая	17	ADJ	amod	террористический	31	42	-1
17	организация,	18	NOUN	nsubjpass	организация	31	42	0
18	запрещена	14	VERB	xcomp	запрещать	31	42	-1
19	в	20	ADP	case	в	31	42	0
20	России,	18	PROPN	nmod	россия	31	42	0
21	—	18	PUNCT	cc	"—
"	31	42	0
22	прим.	25	NOUN	dobj	прима	31	42	0
23	перев.),	25	VERB	advcl	перев	31	42	0
24	нашим	25	PRON	iobj	наш	31	42	0
25	запретили	18	VERB	conj	запрещать	31	42	-1
26	выступать	25	VERB	xcomp	выступать	31	42	0
27	на	28	ADP	case	на	31	42	0
28	Олимпиаде».	26	ADJ	nmod	олимпиада	31	42	0
1	Коллективная	2	ADJ	amod	коллективный	32	42	0
2	самоидентификация	3	NOUN	nsubj	самоидентификация	32	42	0
3	лежит	0	VERB	ROOT	лежать	32	42	0
4	в	5	ADP	case	в	32	42	0
5	основе	3	NOUN	nmod	основа	32	42	0
6	русской	7	ADJ	amod	русский	32	42	0
7	культуры	5	NOUN	nmod	культура	32	42	0
