word_id	word	parent_id	tag	dependency	lemmatize	sentence_id	doc_id
25	не	26	PART	neg	не	31	32
26	уделяют	16	VERB	dobj	уделять	31	32
27	должного	28	ADJ	amod	должный	31	32
28	внимания.	26	ADV	advmod	внимание	31	32
1	Он	2	PRON	nsubj	он	32	32
2	рассматривает	0	VERB	ROOT	рассматривать	32	32
3	развивающиеся	4	VERB	acl	развиваться	32	32
4	отношения	2	NOUN	dobj	отношение	32	32
5	Израиля	4	PROPN	nmod	израиль	32	32
6	с	8	ADP	case	с	32	32
7	арабскими	8	ADJ	amod	арабский	32	32
8	государствами	4	NOUN	nmod	государство	32	32
9	(в	11	ADP	case	в	32	32
10	том	11	DET	det	том	32	32
11	числе	8	NOUN	nmod	число	32	32
12	с	14	ADP	case	с	32	32
13	Саудовской	14	ADJ	amod	саудовский	32	32
14	Аравией),	4	PROPN	nmod	аравия	32	32
15	зародившиеся	4	VERB	acl	зарождаться	32	32
16	отчасти	15	ADV	dobj	отчасти	32	32
17	в	18	ADP	case	в	32	32
18	результате	15	NOUN	nmod	результат	32	32
19	общей	20	ADJ	amod	общий	32	32
20	боязни	18	NOUN	nmod	боязнь	32	32
21	Ирана.	20	PROPN	appos	иран	32	32
1	«У	2	ADP	case	у	33	32
2	нас	6	PRON	nsubj	мы	33	32
3	никогда	6	ADV	advmod	никогда	33	32
4	не	5	PART	neg	не	33	32
5	было	6	VERB	cop	быть	33	32
6	такого,	0	SYM	ROOT	такой	33	32
7	как	10	ADP	case	как	33	32
8	сейчас,	10	NUM	nummod	сейчас	33	32
9	стратегического	10	ADJ	amod	стратегический	33	32
10	взаимодействия	40	NOUN	nmod	взаимодействие	33	32
11	с	14	ADP	case	с	33	32
12	нашими	14	PRON	det	наш	33	32
13	арабскими	14	ADJ	amod	арабский	33	32
14	соседями	10	NOUN	nmod	сосед	33	32
15	—	40	PUNCT	cc:preconj	"—
"	33	32
16	с	17	ADP	case	с	33	32
17	Египтом	15	PROPN	nmod	египет	33	32
18	по	19	ADP	case	по	33	32
19	проблемам	15	NOUN	nmod	проблема	33	32
20	Газы	19	PROPN	appos	газ	33	32
21	и	20	CONJ	cc	и	33	32
22	Синая,	20	PROPN	conj	синай	33	32
23	с	24	ADP	case	с	33	32
24	Иорданией	40	PROPN	nmod	иордания	33	32
25	в	26	ADP	case	в	33	32
26	отношении	40	NOUN	nmod	отношение	33	32
27	Сирии	26	PROPN	nmod	сирия	33	32
28	и	27	CONJ	cc	и	33	32
29	Ирака,	27	PROPN	conj	ирак	33	32
30	с	31	ADP	case	с	33	32
31	саудовцами	26	NOUN	nmod	саудовец	33	32
32	в	33	ADP	case	в	33	32
33	вопросах	31	NOUN	nmod	вопрос	33	32
34	Ирана	33	PROPN	nmod	иран	33	32
35	и	34	CONJ	cc	и	33	32
36	ДАИШ	34	PROPN	conj	даиш	33	32
37	(Исламского	38	ADJ	amod	исламский	33	32
38	государства),	34	NOUN	nmod	государство	33	32
39	—	26	PUNCT	punct	"—
"	33	32
40	сказал	6	VERB	parataxis	сказать	33	32
41	он	40	PRON	nsubj	он	33	32
42	мне.	6	PUNCT	punct	я	33	32
1	—	4	PUNCT	dobj	"—
"	34	32
2	Они	4	PRON	nsubj	они	34	32
3	не	4	PART	neg	не	34	32
4	оказывают	0	VERB	ROOT	оказывать	34	32
5	на	6	ADP	case	на	34	32
6	нас	4	PRON	nmod	мы	34	32
7	давления	6	NOUN	nmod	давление	34	32
8	по	10	ADP	case	по	34	32
9	палестинскому	10	ADJ	amod	палестинский	34	32
10	вопросу,	7	NOUN	nmod	вопрос	34	32
11	в	12	ADP	case	в	34	32
12	результате	16	NOUN	nmod	результат	34	32
13	чего	12	PRON	nmod	что	34	32
14	эта	15	DET	det	этот	34	32
15	проблема	16	NOUN	nsubj	проблема	34	32
16	теряет	4	VERB	parataxis	терять	34	32
17	актуальность».	4	PUNCT	punct	актуальность	34	32
1	В	5	ADP	case	в	35	32
2	отличие	5	NOUN	mwe	отличие	35	32
3	от	2	ADP	mwe	от	35	32
4	многих	5	ADJ	amod	многий	35	32
5	представителей	12	NOUN	nmod	представитель	35	32
6	израильских	8	ADJ	amod	израильский	35	32
7	правых	8	ADJ	amod	правый	35	32
8	сил,	5	NOUN	nmod	сила	35	32
9	Альферу	8	PROPN	nmod	альфера	35	32
10	это	12	DET	nsubj	это	35	32
11	не	12	PART	neg	не	35	32
12	нравится.	0	PUNCT	ROOT	нравиться	35	32
1	Он	2	PRON	nsubj	он	36	32
2	считает,	0	VERB	ROOT	считать	36	32
3	что	9	SCONJ	mark	что	36	32
4	демократические	5	ADJ	amod	демократический	36	32
5	преобразования	9	NOUN	nsubj	преобразование	36	32
6	на	8	ADP	case	на	36	32
7	Правом	8	ADJ	amod	право	36	32
8	берегу	5	NOUN	nmod	берег	36	32
9	снижают	2	VERB	ccomp	снижать	36	32
10	шансы	9	NOUN	nsubj	шанс	36	32
11	на	13	ADP	case	на	36	32
12	двухстороннее	13	ADJ	amod	двухсторонний	36	32
13	решение	9	NOUN	nmod	решение	36	32
14	проблемы	13	NOUN	appos	проблема	36	32
15	таким	14	ADJ	amod	такой	36	32
16	образом,	19	PUNCT	punct	образ	36	32
17	чтобы	19	SCONJ	mark	чтобы	36	32
18	Израиль	19	PROPN	nsubj	израиль	36	32
19	остался	9	VERB	advcl	оставаться	36	32
20	демократическим	22	ADJ	amod	демократический	36	32
21	еврейским	22	ADJ	amod	еврейский	36	32
22	государством.	19	NOUN	iobj	государство	36	32
1	«Поскольку	3	SCONJ	mark	поскольку	37	32
2	мы	3	PRON	nsubj	мы	37	32
3	„проглотили“	6	VERB	advcl	„	37	32
4	Западный	5	ADJ	amod	западный	37	32
5	берег,	6	NOUN	nsubj	берег	37	32
6	смирились	0	VERB	ROOT	смиряться	37	32
7	с	9	ADP	case	с	37	32
8	Восточным	9	ADJ	amod	восточный	37	32
9	Иерусалимом	6	NOUN	nmod	иерусалим	37	32
10	и	6	CONJ	cc	и	37	32
11	ничего	13	NOUN	dobj	ничего	37	32
12	не	13	PART	neg	не	37	32
13	делаем	18	VERB	cop	делать	37	32
14	с	15	ADP	case	с	37	32
15	Газой,	18	PROPN	nmod	газа	37	32
16	мы	18	PRON	nsubj	мы	37	32
17	сами	18	ADJ	cop	сам	37	32
18	толкаем	6	ADJ	conj	толкать	37	32
19	себя	18	PRON	nmod	себя	37	32
20	вниз	18	ADJ	advmod	вниз	37	32
21	по	23	ADP	case	по	37	32
22	скользкому	23	ADJ	amod	скользкий	37	32
23	пути	20	NOUN	nmod	путь	37	32
24	и	18	CONJ	cc	и	37	32
25	докатимся	37	VERB	nsubj	докатиться	37	32
26	до	27	ADP	case	до	37	32
27	того,	25	DET	nmod	то	37	32
28	что	31	SCONJ	mark	что	37	32
29	больше	31	ADV	advmod	больше	37	32
30	не	31	PART	neg	не	37	32
31	будем	27	VERB	acl:relcl	быть	37	32
32	еврейским	35	ADJ	amod	еврейский	37	32
33	сионистским	35	ADJ	amod	сионистский	37	32
34	демократическим	35	ADJ	amod	демократический	37	32
35	государством»,	31	NOUN	nsubj	государство	37	32
36	—	25	PUNCT	punct	"—
"	37	32
37	говорит	18	VERB	conj	говорить	37	32
38	он.	37	PRON	dobj	он	37	32
1	Как	3	ADP	case	как	38	32
2	и	1	CONJ	cc	и	38	32
3	Лариджани,	5	PROPN	nmod	лариджани	38	32
4	Альфер	5	PROPN	nsubj	альфер	38	32
5	наблюдает	0	VERB	ROOT	наблюдать	38	32
6	за	7	ADP	case	за	38	32
7	Россией	5	PROPN	nmod	россия	38	32
8	и	5	CONJ	cc	и	38	32
9	планирует	5	VERB	conj	планировать	38	32
10	написать	9	VERB	xcomp	написать	38	32
11	свою	13	PRON	det	свой	38	32
12	следующую	13	ADJ	amod	следующий	38	32
13	книгу	10	NOUN	dobj	книга	38	32
14	об	15	ADP	case	об	38	32
15	отношениях	13	NOUN	nmod	отношение	38	32
16	Израиля	15	PROPN	nmod	израиль	38	32
17	с	18	ADP	case	с	38	32
18	Москвойы	16	PROPN	nmod	Москвойы	38	32
19	в	21	ADP	case	в	38	32
20	советские	21	ADJ	amod	советский	38	32
21	времена.	15	NOUN	nmod	время	38	32
1	Его	3	PRON	det	он	39	32
2	«бывшие	3	ADJ	amod	бывший	39	32
3	начальники»	6	NOUN	nsubj	начальник	39	32
4	из	5	ADP	case	из	39	32
5	Моссада	3	PROPN	nmod	моссад	39	32
6	предупредили,	0	VERB	ROOT	предупреждать	39	32
7	что	9	SCONJ	mark	что	39	32
8	это	9	DET	nsubj	это	39	32
9	должен	6	ADJ	ccomp	должный	39	32
10	быть	9	VERB	xcomp	быть	39	32
11	роман.	10	PUNCT	dobj	роман	39	32
1	«Они	2	PRON	nsubj	они	40	32
2	сказали:	0	VERB	ROOT	сказать	40	32
3	«Хочешь	2	PRON	nmod	хотеть	40	32
4	об	5	ADP	case	об	40	32
5	этом	2	DET	nmod	это	40	32
6	написать?	2	NOUN	punct	написать	40	32
1	Только	0	PROPN	ROOT	только	41	32
2	в	3	ADP	case	в	41	32
3	виде	1	NOUN	nmod	вид	41	32
4	художественного	5	ADJ	amod	художественный	41	32
5	произведения».	3	NOUN	nmod	произведение	41	32
1	Царь	5	NOUN	nsubj	царь	1	33
2	снова	5	ADV	advmod	снова	1	33
3	и	2	CONJ	cc	и	1	33
4	снова	2	ADV	conj	снова	1	33
5	обводит	0	VERB	ROOT	обводить	1	33
6	нас	5	PRON	dobj	мы	1	33
7	вокруг	8	ADP	case	вокруг	1	33
8	пальца	5	NOUN	nmod	палец	1	33
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	33
2	оригиналапрель	1	NOUN	nsubj	оригиналапрель	2	33
3	23-го,	4	NUM	nummod	23	2	33
4	2016	2	NUM	nummod	2016	2	33
1	С	2	ADP	case	с	3	33
2	точки	16	NOUN	nmod	точка	3	33
3	зрения	2	NOUN	nmod	зрение	3	33
4	изнеженных	5	ADJ	amod	изнеженный	3	33
5	комментаторов	3	NOUN	nmod	комментатор	3	33
6	на	7	ADP	case	на	3	33
7	Западе,	2	NOUN	nmod	запад	3	33
8	Владимир	7	PROPN	appos	владимир	3	33
9	Путин,	8	PROPN	name	путин	3	33
10	Царь	8	PROPN	name	царь	3	33
11	всея	12	DET	det	весь	3	33
12	России	8	PROPN	nmod	россия	3	33
13	—	2	PUNCT	punct	"—
"	3	33
14	это	16	DET	expl	это	3	33
15	неуклюжий	16	ADJ	amod	неуклюжий	3	33
16	клоун,	0	CONJ	ROOT	клоун	3	33
17	обреченный	16	VERB	acl	обреченный	3	33
18	на	20	ADP	case	на	3	33
19	неизбежный	20	ADJ	amod	неизбежный	3	33
20	провал.	17	ADJ	nmod	провал	3	33
1	Но	8	CONJ	cc:preconj	но	4	33
2	с	4	ADP	case	с	4	33
3	моей	4	PRON	det	мой	4	33
4	точки	8	NOUN	nmod	точка	4	33
5	зрения	4	NOUN	nmod	зрение	4	33
6	—	8	PUNCT	advmod	"—
"	4	33
7	он	8	PRON	nsubj	он	4	33
8	гений.	0	SYM	ROOT	гений	4	33
1	Должен	0	ADJ	ROOT	должный	5	33
2	признаться,	1	VERB	xcomp	признаваться	5	33
3	что	10	SCONJ	mark	что	5	33
4	как	5	ADP	case	как	5	33
5	человек	10	NOUN	nmod	человек	5	33
6	мне	5	PRON	nmod	я	5	33
7	он	10	PRON	nsubj	он	5	33
8	совсем	10	ADV	advmod	совсем	5	33
9	не	10	PART	neg	не	5	33
10	нравится.	2	PUNCT	ccomp	нравиться	5	33
1	Но	3	CONJ	cc:preconj	но	6	33
2	я	3	PRON	nsubj	я	6	33
3	уважаю	0	VERB	ROOT	уважать	6	33
4	его	5	PRON	det	он	6	33
5	способности.	3	NOUN	dobj	способность	6	33
1	Последний	0	ADJ	ROOT	последний	7	33
2	случай,	1	CONJ	cc	случай	7	33
3	когда	6	SCONJ	mark	когда	7	33
4	второстепенное	5	ADJ	amod	второстепенный	7	33
5	государство	6	NOUN	nsubj	государство	7	33
6	разыгрывало	16	VERB	advcl	разыгрывать	7	33
7	свои	8	PRON	det	свой	7	33
8	карты	6	NOUN	dobj	карта	7	33
9	так	8	CONJ	cc	так	7	33
10	же	9	X	goeswith	же	7	33
11	мастерски,	8	NOUN	conj	мастерски	7	33
12	как	14	ADP	case	как	7	33
13	это	14	DET	nsubj	это	7	33
14	сделал	16	VERB	nmod	сделать	7	33
15	Путин,	16	PROPN	nsubj	путин	7	33
16	произошел	1	VERB	conj	происходить	7	33
17	в	19	ADP	case	в	7	33
18	1203	19	ADJ	amod	1203	7	33
19	году.	16	NOUN	nmod	год	7	33
1	Венеция	2	PROPN	nsubj	венеция	8	33
2	воспользовалась	0	VERB	ROOT	воспользоваться	8	33
3	Четвертым	16	ADJ	amod	четвертый	8	33
4	крестовым	16	ADJ	amod	крестов	8	33
5	походом,	16	SCONJ	mark	поход	8	33
6	чтобы	7	SCONJ	mark	чтобы	8	33
7	ограбить	16	VERB	advcl	ограбить	8	33
8	христианский	9	ADJ	amod	христианский	8	33
9	Константинополь,	7	PROPN	dobj	константинополь	8	33
10	в	11	ADP	case	в	8	33
11	результате	12	NOUN	nmod	результат	8	33
12	получив	16	VERB	advcl	получать	8	33
13	огромное	14	ADJ	amod	огромный	8	33
14	богатство	12	NOUN	dobj	богатство	8	33
15	и	12	CONJ	cc	и	8	33
16	влияние.	2	VERB	punct	влияние	8	33
1	Она	3	PRON	nsubj	она	9	33
2	также	3	CONJ	cc:preconj	также	9	33
3	разрушила	0	VERB	ROOT	разрушать	9	33
4	защитную	5	ADJ	amod	защитный	9	33
5	стену,	3	NOUN	dobj	стена	9	33
6	отделявшую	5	NOUN	nmod	отделять	9	33
7	Европу	6	PROPN	appos	европа	9	33
8	от	9	ADP	case	от	9	33
9	ислама,	11	NOUN	nmod	ислам	9	33
10	что	11	DET	nsubj	что	9	33
11	обернулось	16	VERB	nmod	обертываться	9	33
12	семью	16	NOUN	nsubj	семья	9	33
13	веками	16	NOUN	iobj	век	9	33
14	джихада	16	NOUN	nsubj	джихад	9	33
15	(который	16	ADJ	amod	который	9	33
16	продолжается	3	VERB	punct	продолжаться	9	33
17	и	16	CONJ	cc	и	9	33
18	теперь,	16	ADV	advmod	теперь	9	33
19	после	21	ADP	case	после	9	33
20	недолгого	21	ADJ	amod	недолгий	9	33
21	перерыва).	16	NOUN	nmod	перерыв	9	33
1	Игры	5	NOUN	nsubj	игра	10	33
2	Путина	1	PROPN	nmod	путин	10	33
3	тоже	5	X	discourse	тоже	10	33
4	не	5	PART	neg	не	10	33
5	принесут	0	VERB	ROOT	приносить	10	33
6	Европе	5	PROPN	nmod	европа	10	33
7	ничего	8	NOUN	nsubj	ничего	10	33
8	хорошего.	5	PUNCT	punct	хороший	10	33
1	Но,	2	CONJ	nsubj	но	11	33
2	подобно	0	ADJ	ROOT	подобно	11	33
3	средневековой	4	ADJ	amod	средневековый	11	33
4	Венеции,	2	PROPN	nmod	венеция	11	33
5	он	7	PRON	nsubj	он	11	33
6	мастерски	7	ADV	advmod	мастерски	11	33
7	реализует	2	VERB	parataxis	реализовать	11	33
8	свои	9	PRON	det	свой	11	33
9	планы.	7	NOUN	dobj	план	11	33
1	Придя	0	VERB	ROOT	прийти	12	33
2	к	3	ADP	case	к	12	33
3	власти	1	NOUN	nmod	власть	12	33
4	в	27	ADP	case	в	12	33
5	тот	27	DET	det	тот	12	33
6	момент,	27	ADJ	amod	момент	12	33
7	когда	10	SCONJ	mark	когда	12	33
8	Россия	10	PROPN	nsubj	россия	12	33
9	была	10	VERB	cop	быть	12	33
10	слабой	6	ADJ	advcl	слабый	12	33
11	и	10	CONJ	cc	и	12	33
12	совершенно	13	ADV	advmod	совершенно	12	33
13	беспомощной,	14	ADJ	amod	беспомощный	12	33
14	Путин	15	PROPN	nsubj	путин	12	33
15	сумел	10	VERB	conj	суметь	12	33
16	снова	17	ADV	advmod	снова	12	33
17	внушить	15	VERB	xcomp	внушать	12	33
18	своему	19	PRON	det	свой	12	33
19	народу	17	NOUN	iobj	народ	12	33
20	гордость	19	NOUN	nmod	гордость	12	33
21	за	22	ADP	case	за	12	33
22	страну,	23	NOUN	nmod	страна	12	33
23	восстановив	17	VERB	advcl	восстанавливать	12	33
24	внешние	25	ADJ	amod	внешний	12	33
25	атрибуты	23	NOUN	dobj	атрибут	12	33
26	великой	27	ADJ	amod	великий	12	33
27	державы.	1	PUNCT	nmod	держава	12	33
1	Одно	6	NUM	nsubj	один	13	33
2	из	5	ADP	case	из	13	33
3	его	5	PRON	det	он	13	33
4	ключевых	5	ADJ	amod	ключевой	13	33
5	преимуществ	1	NOUN	nmod	преимущество	13	33
6	заключается	0	VERB	ROOT	заключаться	13	33
7	в	8	ADP	case	в	13	33
8	том,	6	DET	nmod	том	13	33
9	что	13	SCONJ	mark	что	13	33
10	изнеженные	12	ADJ	amod	изнеженный	13	33
11	западные	12	ADJ	amod	западный	13	33
12	комментаторы	13	NOUN	dobj	комментатор	13	33
13	считают	8	VERB	ccomp	считать	13	33
14	его	13	PRON	dobj	он	13	33
15	слабостью:	20	NUM	nummod	слабость	13	33
16	у	17	ADP	case	у	13	33
17	него	15	PRON	nmod	он	13	33
18	неподходящий	20	ADJ	amod	неподходящий	13	33
19	послужной	20	ADJ	amod	послужной	13	33
20	список.	13	NOUN	nsubj	список	13	33
1	Он	3	PRON	nsubj	он	14	33
2	не	3	PART	neg	не	14	33
3	учился	0	VERB	ROOT	учиться	14	33
4	в	6	ADP	case	в	14	33
5	правильных	6	ADJ	amod	правильный	14	33
6	школах	3	NOUN	nmod	школа	14	33
7	и	3	CONJ	cc	и	14	33
8	ведет	3	VERB	conj	вести	14	33
9	себя	8	PRON	dobj	себя	14	33
10	не	11	PART	neg	не	14	33
11	так,	8	SYM	nmod	так	14	33
12	как	11	ADP	case	как	14	33
13	положено.	11	VERB	acl	положенный	14	33
1	Он	4	PRON	nsubj	он	15	33
2	был	4	VERB	cop	быть	15	33
3	незаметным	4	ADJ	amod	незаметный	15	33
4	подполковником	0	NOUN	ROOT	подполковник	15	33
5	КГБ.	4	PROPN	nmod	кгб	15	33
1	И	3	CONJ	cc:preconj	и	16	33
2	он	3	PRON	nsubj	он	16	33
3	груб.	0	PUNCT	ROOT	грубый	16	33
1	Поэтому	5	SCONJ	mark	поэтому	17	33
2	наша	1	NOUN	nmod	наш	17	33
3	ханжеская	4	ADJ	amod	ханжеский	17	33
4	элита	5	NOUN	nsubj	элита	17	33
5	потратила	0	VERB	ROOT	потратить	17	33
6	последние	8	ADJ	amod	последний	17	33
7	15	8	NUM	nummod	15	17	33
8	лет	5	NOUN	dobj	год	17	33
9	на	10	ADP	case	на	17	33
10	высмеивание	5	NOUN	nmod	высмеивание	17	33
11	Путина.	10	PROPN	nmod	путин	17	33
1	А	3	CONJ	cc:preconj	а	18	33
2	он	3	PRON	nsubj	он	18	33
3	потратил	0	VERB	ROOT	потратить	18	33
4	это	5	DET	det	это	18	33
5	время	3	NOUN	dobj	время	18	33
6	на	7	ADP	case	на	18	33
7	то,	3	DET	nmod	то	18	33
8	чтобы	9	SCONJ	mark	чтобы	18	33
9	обогатить	7	VERB	xcomp	обогащать	18	33
10	свою	11	PRON	det	свой	18	33
11	страну,	9	NOUN	dobj	страна	18	33
12	восстановить	9	VERB	xcomp	восстанавливать	18	33
13	ее	12	PRON	dobj	она	18	33
14	вооруженные	15	ADJ	amod	вооруженный	18	33
15	силы,	12	NOUN	dobj	сила	18	33
16	расширить	12	VERB	xcomp	расширять	18	33
17	ее	16	PRON	dobj	она	18	33
18	территорию,	16	VERB	dobj	территория	18	33
19	увеличить	16	VERB	xcomp	увеличивать	18	33
20	ее	19	PRON	dobj	она	18	33
21	влияние	19	NOUN	dobj	влияние	18	33
22	за	23	ADP	case	за	18	33
23	рубежом	21	NOUN	nmod	рубеж	18	33
24	—	19	PUNCT	punct	"—
"	18	33
25	и	19	CONJ	cc	и	18	33
26	унизить	19	VERB	conj	унижать	18	33
27	Соединенные	28	ADJ	amod	соединять	18	33
28	Штаты	26	NOUN	dobj	штат	18	33
29	Америки.	28	PROPN	appos	америка	18	33
1	Наши	3	NOUN	nsubj	наш	19	33
2	дипломаты	1	NOUN	nmod	дипломат	19	33
3	играют	0	VERB	ROOT	играть	19	33
4	в	6	ADP	case	в	19	33
5	бридж-контракт,	6	ADJ	amod	бридж	19	33
6	лениво	3	NOUN	nmod	лениво	19	33
7	откусывая	8	ADJ	amod	откусывать	19	33
8	кусочки	3	NOUN	nsubj	кусочек	19	33
9	от	11	ADP	case	от	19	33
10	изысканных	11	ADJ	amod	изысканный	19	33
11	сэндвичей.	8	NOUN	nmod	сэндвич	19	33
1	Путин	2	PROPN	nsubj	путин	20	33
2	играет	0	VERB	ROOT	играть	20	33
3	в	5	ADP	case	в	20	33
4	пятикарточный	5	ADJ	amod	пятикарточный	20	33
5	стад.	2	NOUN	nmod	стадо	20	33
1	И	5	CONJ	cc:preconj	и	21	33
2	при	3	ADP	case	при	21	33
3	этом	5	DET	nmod	это	21	33
4	он	5	PRON	nsubj	он	21	33
5	жульничает.	0	PUNCT	ROOT	жульничать	21	33
1	Путин	2	PROPN	nsubj	путин	22	33
2	наказал	0	VERB	ROOT	наказывать	22	33
3	Грузию,	2	PROPN	dobj	грузия	22	33
4	вернул	9	VERB	dobj	вернуть	22	33
5	Крым	9	PROPN	nsubj	крым	22	33
6	в	7	ADP	case	в	22	33
7	состав	9	NOUN	nmod	состав	22	33
8	России,	7	PROPN	nmod	россия	22	33
9	вторгся	2	VERB	parataxis	вторгаться	22	33
10	на	11	ADP	case	на	22	33
11	восток	9	NOUN	nmod	восток	22	33
12	Украины	11	PROPN	nmod	украина	22	33
13	и	9	CONJ	cc	и	22	33
14	—	20	SYM	nsubj	"—
"	22	33
15	в	16	ADP	case	в	22	33
16	апреле	14	PROPN	nmod	апрель	22	33
17	текущего	18	ADJ	amod	текущий	22	33
18	года	16	NOUN	nmod	год	22	33
19	—	20	PUNCT	nsubj	"—
"	22	33
20	спровоцировал	9	VERB	conj	спровоцировать	22	33
21	обострение	20	NOUN	dobj	обострение	22	33
22	конфликта	21	NOUN	nmod	конфликт	22	33
23	между	24	ADP	case	между	22	33
24	Азербайджаном	21	PROPN	nmod	азербайджан	22	33
25	и	24	CONJ	cc	и	22	33
26	Арменией,	24	PROPN	conj	армения	22	33
27	чтобы	28	SCONJ	mark	чтобы	22	33
28	помешать	20	VERB	xcomp	помешать	22	33
29	богатому	30	ADJ	amod	богатый	22	33
30	нефтью	28	NOUN	iobj	нефть	22	33
31	Азербайджану	30	PROPN	appos	азербайджан	22	33
32	сблизиться	28	VERB	xcomp	сближаться	22	33
33	с	34	ADP	case	с	22	33
34	Западом.	32	NOUN	nmod	запад	22	33
1	Путин	2	PROPN	nsubj	путин	23	33
2	поддержал	0	VERB	ROOT	поддерживать	23	33
3	Иран	2	PROPN	nsubj	иран	23	33
4	и	2	CONJ	cc	и	23	33
5	продолжает	2	VERB	conj	продолжать	23	33
6	поставлять	5	VERB	xcomp	поставлять	23	33
7	ему	6	PRON	iobj	он	23	33
8	современные	9	ADJ	amod	современный	23	33
9	ракеты	6	NOUN	dobj	ракета	23	33
10	противовоздушной	11	ADJ	amod	противовоздушный	23	33
11	обороны,	9	NOUN	nmod	оборона	23	33
12	которые	13	DET	dobj	который	23	33
13	сделают	2	VERB	parataxis	сделать	23	33
14	любой	15	ADJ	amod	любой	23	33
15	удар	13	NOUN	nsubj	удар	23	33
16	США	15	PROPN	nmod	сша	23	33
17	или	16	CONJ	cc	или	23	33
18	Израиля	16	PROPN	conj	израиль	23	33
19	чрезвычайно	20	ADV	advmod	чрезвычайно	23	33
20	разорительным.	13	PUNCT	punct	разорительный	23	33
1	Путин	2	PROPN	nsubj	путин	24	33
2	провел	0	VERB	ROOT	проводить	24	33
3	успешную	4	ADJ	amod	успешный	24	33
4	кампанию	2	NOUN	dobj	кампания	24	33
5	в	6	ADP	case	в	24	33
6	Сирии,	2	PROPN	nmod	сирия	24	33
7	разгромив	16	VERB	advcl	разгромить	24	33
8	слабых	9	ADJ	amod	слабый	24	33
9	клиентов	16	NOUN	nsubj	клиент	24	33
10	Америки,	9	PROPN	appos	америка	24	33
11	спровоцировав	16	VERB	advcl	спровоцировать	24	33
12	очередную	13	ADJ	amod	очередной	24	33
13	волну	16	NOUN	dobj	волна	24	33
14	беженцев,	16	NOUN	iobj	беженец	24	33
15	которые	16	DET	nsubj	который	24	33
16	продолжают	2	VERB	parataxis	продолжать	24	33
17	прибывать	16	VERB	xcomp	прибывать	24	33
18	в	19	ADP	case	в	24	33
19	Евросоюз,	17	PROPN	nmod	евросоюз	24	33
20	и	16	CONJ	cc	и	24	33
21	сделав	16	VERB	conj	сделать	24	33
22	положение	21	NOUN	dobj	положение	24	33
23	«президента»	22	NOUN	nmod	президент	24	33
24	Башара	23	PROPN	appos	башар	24	33
25	аль-Асада	24	PROPN	name	аль	24	33
26	во	27	ADP	case	во	24	33
27	власти	22	NOUN	nmod	власть	24	33
28	более	29	ADV	advmod	более	24	33
29	прочным,	35	ADJ	amod	прочный	24	33
30	чем	31	ADP	case	что	24	33
31	оно	35	PRON	nmod	оно	24	33
32	было	35	VERB	cop	быть	24	33
33	в	34	ADP	case	в	24	33
34	момент	32	NOUN	nmod	момент	24	33
35	начала	21	NOUN	advmod	начинать	24	33
36	восстаний.	21	VERB	xcomp	восстание	24	33
1	Он	2	PRON	nsubj	он	25	33
2	достиг	0	VERB	ROOT	достигать	25	33
3	очень	4	ADV	advmod	очень	25	33
4	значительных	5	ADJ	amod	значительный	25	33
5	результатов	2	NOUN	dobj	результат	25	33
6	в	8	ADP	case	в	25	33
7	своем	8	PRON	det	свой	25	33
8	противостоянии	2	NOUN	nmod	противостояние	25	33
9	НАТО.	8	PROPN	nmod	нато	25	33
1	Проводя	9	VERB	advcl	проводить	26	33
2	одну	4	NUM	nummod	один	26	33
3	опасную	4	ADJ	amod	опасный	26	33
4	провокацию	1	NOUN	dobj	провокация	26	33
5	за	6	ADP	case	за	26	33
6	другой,	1	ADJ	nmod	другой	26	33
7	он	9	PRON	nsubj	он	26	33
8	не	9	PART	neg	не	26	33
9	выказывает	0	VERB	ROOT	выказывать	26	33
10	ни	11	PART	neg	ни	26	33
11	малейшего	12	ADJ	amod	малый	26	33
12	желания	9	NOUN	dobj	желание	26	33
13	отступить.	9	PUNCT	punct	отступать	26	33
1	Наоборот,	3	ADP	advmod	наоборот	27	33
2	он	3	PRON	nsubj	он	27	33
3	получает	0	VERB	ROOT	получать	27	33
4	массу	3	NOUN	dobj	масса	27	33
5	удовольствия,	4	NOUN	nmod	удовольствие	27	33
6	ставя	5	NOUN	nmod	ставить	27	33
7	США	6	PROPN	nmod	сша	27	33
8	и	5	CONJ	cc	и	27	33
9	их	10	PRON	det	они	27	33
10	президента	5	NOUN	conj	президент	27	33
11	в	12	ADP	case	в	27	33
12	крайне	10	NOUN	nmod	крайне	27	33
13	неудобное	14	ADJ	nsubj	неудобный	27	33
14	положение.	3	VERB	parataxis	положение	27	33
1	В	2	ADP	case	в	28	33
2	четверг,	17	ADJ	nmod	четверг	28	33
3	21	4	ADJ	amod	21	28	33
4	апреля,	17	PROPN	nsubj	апрель	28	33
5	его	6	PRON	det	он	28	33
6	представитель	4	NOUN	name	представитель	28	33
7	на	9	ADP	case	на	28	33
8	первом	9	ADJ	amod	первый	28	33
9	заседании	17	NOUN	nmod	заседание	28	33
10	Совета	9	NOUN	nmod	совет	28	33
11	НАТО-Россия	10	PROPN	nmod	нато	28	33
12	за	15	ADP	case	за	28	33
13	последние	15	ADJ	amod	последний	28	33
14	два	15	NUM	nummod	два	28	33
