	word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol	ne
37984	35	относится,	3	VERB	parataxis	относиться	9	45	0	0
37985	36	конечно	37	ADV	advmod	конечно	9	45	0	0
37986	37	же,	35	ADJ	punct	же	9	45	0	0
37987	38	и	37	CONJ	cc	и	9	45	0	0
37988	39	к	37	ADP	conj	к	9	45	0	0
37989	40	ним.	37	VERB	xcomp	он	9	45	0	0
37990	1	Однако	3	CONJ	cc:preconj	однако	10	45	0	0
37991	2	мы	3	PRON	nsubj	мы	10	45	0	0
37992	3	должны	0	ADJ	ROOT	должный	10	45	0	0
37993	4	избегать	3	VERB	xcomp	избегать	10	45	0	0
37994	5	того,	4	DET	iobj	то	10	45	0	0
37995	6	чтобы	7	SCONJ	mark	чтобы	10	45	0	0
37996	7	делать	4	VERB	xcomp	делать	10	45	0	0
37997	8	их	7	PRON	dobj	они	10	45	0	0
37998	9	исторически	10	ADV	advmod	исторически	10	45	0	0
37999	10	объяснимые,	7	ADJ	amod	объяснимый	10	45	0	0
38000	11	но	7	CONJ	cc	но	10	45	0	0
38001	12	в	14	ADP	case	в	10	45	0	0
38002	13	настоящее	14	ADJ	amod	настоящий	10	45	0	0
38003	14	время	7	NOUN	nmod	время	10	45	0	0
38004	15	значительно	16	ADV	advmod	значительно	10	45	0	0
38005	16	преувеличенные	17	VERB	acl	преувеличивать	10	45	-1	0
38006	17	страхи	14	NOUN	appos	страх	10	45	-1	0
38007	18	основой	17	NOUN	nmod	основа	10	45	0	0
38008	19	нашей	22	PRON	det	наш	10	45	0	0
38009	20	новой	22	ADJ	amod	новый	10	45	0	0
38010	21	конфронтационной	22	ADJ	amod	конфронтационный	10	45	-1	0
38011	22	политики.	18	NOUN	nmod	политика	10	45	0	0
38012	1	И	7	CONJ	cc:preconj	и	11	45	0	0
38013	2	уж	7	X	discourse	уж	11	45	0	0
38014	3	тем	7	DET	iobj	то	11	45	0	0
38015	4	более	7	ADV	advmod	более	11	45	0	0
38016	5	мы	7	PRON	nsubj	мы	11	45	0	0
38017	6	не	7	PART	neg	не	11	45	0	0
38018	7	должны	0	ADJ	ROOT	должный	11	45	0	0
38019	8	соглашаться	7	VERB	xcomp	соглашаться	11	45	0	0
38020	9	с	11	ADP	case	с	11	45	0	0
38021	10	их	11	PRON	det	они	11	45	0	0
38022	11	требованиями	8	NOUN	nmod	требование	11	45	0	0
38023	12	о	13	ADP	case	о	11	45	0	0
38024	13	дальнейшем	8	NOUN	nmod	дальнейший	11	45	0	0
38025	14	и	13	CONJ	cc	и	11	45	0	0
38026	15	постоянном	16	ADJ	amod	постоянный	11	45	0	0
38027	16	усилении	13	NOUN	conj	усиление	11	45	0	0
38028	17	присутствия	16	NOUN	nmod	присутствие	11	45	0	0
38029	18	НАТО	17	PROPN	nmod	нато	11	45	0	0
38030	19	в	21	ADP	case	в	11	45	0	0
38031	20	Восточной	21	ADJ	amod	восточный	11	45	0	0
38032	21	Европе.	17	PROPN	nmod	европа	11	45	0	0
38033	1	Устрашение	4	NOUN	nsubj	устрашение	12	45	0	0
38034	2	России	1	PROPN	nmod	россия	12	45	0	LOC
38035	3	не	4	PART	neg	не	12	45	0	0
38036	4	зависит	0	VERB	ROOT	зависеть	12	45	0	0
38037	5	от	6	ADP	case	от	12	45	0	0
38038	6	того,	4	DET	nmod	то	12	45	0	0
38039	7	будет	8	VERB	cop	быть	12	45	0	0
38040	8	ли	23	X	discourse	ли	12	45	0	0
38041	9	в	10	ADP	case	в	12	45	0	0
38042	10	Литве,	8	PROPN	nmod	литва	12	45	0	0
38043	11	Латвии,	10	PROPN	appos	латвия	12	45	0	0
38044	12	Эстонии	11	PROPN	name	эстония	12	45	0	0
38045	13	и	11	CONJ	cc	и	12	45	0	0
38046	14	Польше	11	PROPN	conj	польша	12	45	0	0
38047	15	на	16	ADP	case	на	12	45	0	0
38048	16	пару	8	NOUN	nmod	пара	12	45	0	0
38049	17	батальонов	16	NOUN	nmod	батальон	12	45	0	0
38050	18	больше,	16	ADV	advmod	больше	12	45	0	0
38051	19	или	16	CONJ	cc	или	12	45	0	0
38052	20	на	21	ADP	case	на	12	45	0	0
38053	21	пару	16	NOUN	nmod	пара	12	45	0	0
38054	22	батальонов	21	NOUN	nmod	батальон	12	45	0	0
38055	23	меньше.	4	SYM	punct	мало	12	45	0	0
38056	1	В	3	ADP	case	в	13	45	0	0
38057	2	конечном	3	ADJ	amod	конечный	13	45	0	0
38058	3	итоге	5	NOUN	nmod	итог	13	45	0	0
38059	4	это	5	DET	nsubj	это	13	45	0	0
38060	5	зависит	0	VERB	ROOT	зависеть	13	45	0	0
38061	6	только	9	ADV	discourse	только	13	45	0	0
38062	7	от	9	ADP	case	от	13	45	0	0
38063	8	ядерного	9	ADJ	amod	ядерный	13	45	0	0
38064	9	потенциала	5	NOUN	nmod	потенциал	13	45	0	0
38065	10	устрашения	9	NOUN	nmod	устрашение	13	45	0	0
38066	11	американцев,	10	NOUN	nmod	американец	13	45	0	0
38067	12	а	9	CONJ	cc	а	13	45	0	0
38068	13	также	12	CONJ	mwe	также	13	45	0	0
38069	14	от	15	ADP	case	от	13	45	0	0
38070	15	доверия	21	NOUN	nmod	доверие	13	45	1	0
38071	16	к	17	ADP	case	к	13	45	0	0
38072	17	обещаниям	15	NOUN	nmod	обещание	13	45	0	0
38073	18	относительно	21	ADV	advmod	относительно	13	45	0	0
38074	19	их	20	PRON	det	они	13	45	0	0
38075	20	вмешательства	21	NOUN	nsubj	вмешательство	13	45	1	0
38076	21	(см.	9	VERB	conj	см	13	45	0	0
38077	22	Zeit	23	ADJ	amod	Zeit	13	45	0	0
38078	23	Online	21	NOUN	dobj	Online	13	45	0	0
38079	24	от	26	ADP	case	от	13	45	0	0
38080	25	3-го	26	ADJ	amod	3	13	45	0	0
38081	26	мая	23	PROPN	nmod	май	13	45	0	0
38082	27	2016	28	ADJ	amod	2016	13	45	0	0
38083	28	года).	26	ADJ	nmod	год	13	45	0	0
38084	1	В	3	ADP	case	в	14	45	0	0
38085	2	том	3	DET	det	том	14	45	0	0
38086	3	комментарии	6	NOUN	nmod	комментарий	14	45	0	0
38087	4	я	6	PRON	nsubj	я	14	45	0	0
38088	5	уже	6	X	discourse	уже	14	45	0	0
38089	6	подверг	0	VERB	ROOT	подвергать	14	45	0	0
38090	7	критике	6	NOUN	dobj	критика	14	45	0	0
38091	8	то,	6	DET	punct	то	14	45	0	0
38092	9	что	12	SCONJ	mark	что	14	45	0	0
38093	10	НАТО	12	PROPN	nsubj	нато	14	45	0	0
38094	11	слишком	12	ADV	advmod	слишком	14	45	0	0
38095	12	сужает	8	VERB	ccomp	сужать	14	45	0	0
38096	13	свое	14	PRON	det	свое	14	45	0	0
38097	14	мышление,	12	NOUN	dobj	мышление	14	45	0	0
38098	15	ограничивая	14	VERB	advcl	ограничивать	14	45	0	0
38099	16	его	19	PRON	det	он	14	45	0	0
38100	17	чисто	18	ADV	advmod	чисто	14	45	0	0
38101	18	военными	19	ADJ	amod	военный	14	45	0	0
38102	19	вопросами.	15	NOUN	dobj	вопрос	14	45	0	0
38103	1	От	3	ADP	case	от	15	45	0	0
38104	2	верховного	3	ADJ	amod	верховный	15	45	0	0
38105	3	главнокомандующего	0	NOUN	ROOT	главнокомандующий	15	45	0	0
38106	4	Объединенными	6	ADJ	amod	объединять	15	45	0	0
38107	5	вооруженными	6	ADJ	amod	вооруженный	15	45	0	0
38108	6	силами	3	NOUN	iobj	сила	15	45	0	0
38109	7	НАТО	6	PROPN	nmod	нато	15	45	0	0
38110	8	в	9	ADP	case	в	15	45	0	0
38111	9	Европе	6	PROPN	nmod	европа	15	45	0	LOC
38112	10	генерала	6	NOUN	nmod	генерал	15	45	0	0
38113	11	Бридлава	10	PROPN	appos	бридлава	15	45	0	0
38114	12	(Breedlove)	13	ADJ	amod	Breedlove	15	45	0	0
38115	13	ничего	10	NOUN	nmod	ничего	15	45	0	0
38116	14	другого	13	ADJ	nmod	другой	15	45	0	0
38117	15	и	14	CONJ	cc	и	15	45	0	0
38118	16	нельзя	14	PRON	conj	нельзя	15	45	0	0
38119	17	было	13	VERB	auxpass	быть	15	45	0	0
38120	18	ожидать,	10	VERB	acl	ожидать	15	45	0	0
38121	19	однако	18	CONJ	cc	однако	15	45	0	0
38122	20	и	19	CONJ	cc	и	15	45	0	0
38123	21	тогдашний	23	ADJ	amod	тогдашний	15	45	0	0
38124	22	генеральный	23	ADJ	amod	генеральный	15	45	0	0
38125	23	секретарь	19	NOUN	conj	секретарь	15	45	0	0
38126	24	НАТО	23	PROPN	nmod	нато	15	45	0	0
38127	25	датчанин	23	NOUN	appos	датчанин	15	45	0	0
38128	26	Расмуссен	25	PROPN	appos	расмуссен	15	45	0	0
38129	27	(Rasmussen)	28	ADJ	amod	Rasmussen	15	45	0	0
38130	28	дул	25	NOUN	appos	дуть	15	45	0	0
38131	29	в	32	ADP	case	в	15	45	0	0
38132	30	ту	32	DET	det	тот	15	45	0	0
38133	31	же	30	X	discourse	же	15	45	0	0
38134	32	трубу.	28	NUM	nmod	труба	15	45	0	0
38135	1	И	11	CONJ	cc:preconj	и	16	45	0	0
38136	2	его	3	PRON	det	он	16	45	0	0
38137	3	преемник	11	NOUN	nsubj	преемник	16	45	0	0
38138	4	норвежец	3	NOUN	appos	норвежец	16	45	0	0
38139	5	Йенс	4	PROPN	appos	йенс	16	45	0	0
38140	6	Столтенберг(Jens	5	PROPN	name	столтенберг	16	45	0	0
38141	7	Stoltenberg),	11	ADJ	punct	Stoltenberg	16	45	0	0
38142	8	который	11	DET	nsubj	который	16	45	0	0
38143	9	когда-то	11	ADV	advmod	когда-то	16	45	0	0
38144	10	больше	11	ADV	advmod	больше	16	45	0	0
38145	11	склонялся	0	VERB	ROOT	склоняться	16	45	0	0
38146	12	влево	11	DET	nmod	влево	16	45	0	0
38147	13	и	11	CONJ	cc	и	16	45	0	0
38148	14	к	15	ADP	case	к	16	45	0	0
38149	15	проведению	19	NOUN	nmod	проведение	16	45	0	0
38150	16	мирной	17	ADJ	amod	мирный	16	45	1	0
38151	17	политики,	15	NOUN	iobj	политика	16	45	0	0
38152	18	уже	19	X	discourse	уже	16	45	0	0
38153	19	приспособился	11	VERB	conj	приспосабливаться	16	45	0	0
38154	20	к	22	ADP	case	к	16	45	0	0
38155	21	милитаристскому	22	ADJ	amod	милитаристский	16	45	0	0
38156	22	мышлению,	23	NOUN	nmod	мышление	16	45	0	0
38157	23	подчиняясь	19	VERB	advcl	подчиняться	16	45	0	0
38158	24	требованиям	23	NOUN	iobj	требование	16	45	0	0
38159	25	своей	26	PRON	det	свой	16	45	0	0
38160	26	должности.	24	NOUN	nmod	должность	16	45	0	0
38161	1	Только	3	PROPN	nsubj	только	17	45	0	0
38162	2	так	3	ADV	advmod	так	17	45	0	0
38163	3	можно	0	VERB	ROOT	можно	17	45	0	0
38164	4	объяснить	3	VERB	xcomp	объяснять	17	45	0	0
38165	5	попытку	4	NOUN	dobj	попытка	17	45	0	0
38166	6	представить	5	VERB	acl	представлять	17	45	0	0
38167	7	ситуацию	6	NOUN	dobj	ситуация	17	45	0	0
38168	8	в	10	ADP	case	в	17	45	0	0
38169	9	официальных	10	ADJ	amod	официальный	17	45	0	0
38170	10	документах	6	NOUN	nmod	документ	17	45	0	0
38171	11	Альянса	10	PROPN	nmod	альянс	17	45	0	0
38172	12	таким	13	ADJ	amod	такой	17	45	0	0
38173	13	образом,	6	SYM	iobj	образ	17	45	0	0
38174	14	как	17	ADP	case	как	17	45	0	0
38175	15	будто	17	ADP	case	будто	17	45	0	0
38176	16	российские	17	ADJ	amod	российский	17	45	0	0
38177	17	войска	13	NOUN	nmod	войско	17	45	0	0
38178	18	уже	19	ADV	advmod	уже	17	45	0	0
38179	19	продвигаются	3	VERB	conj	продвигаться	17	45	0	0
38180	20	к	21	ADP	case	к	17	45	0	0
38181	21	границам	19	NOUN	nmod	граница	17	45	0	0
38182	22	Альянса	21	PROPN	nmod	альянс	17	45	0	0
38183	23	и	21	CONJ	cc	и	17	45	0	0
38184	24	готовы	21	NOUN	conj	готовый	17	45	1	0
38185	25	перейти	24	VERB	acl	переходить	17	45	0	0
38186	26	в	27	ADP	case	в	17	45	0	0
38187	27	наступление.	25	NOUN	nmod	наступление	17	45	0	0
38188	1	Однако	10	CONJ	cc:preconj	однако	18	45	0	0
38189	2	снабженную	10	VERB	dobj	снабжать	18	45	0	0
38190	3	необходимыми	4	ADJ	amod	необходимый	18	45	0	0
38191	4	деталями	10	NOUN	iobj	деталь	18	45	0	0
38192	5	оценку	10	NOUN	iobj	оценка	18	45	0	0
38193	6	существующей	7	VERB	acl	существующий	18	45	0	0
38194	7	угрозы	5	NOUN	nmod	угроза	18	45	-1	0
38195	8	общественность	10	NOUN	nsubj	общественность	18	45	0	0
38196	9	не	10	PART	neg	не	18	45	0	0
38197	10	получает.	0	VERB	ROOT	получать	18	45	0	0
38198	1	В	3	ADP	case	в	19	45	0	0
38199	2	данной	3	ADJ	amod	данна	19	45	0	0
38200	3	статье	4	NOUN	nmod	статья	19	45	0	0
38201	4	нет	0	VERB	ROOT	нет	19	45	0	0
38202	5	места	4	NOUN	nmod	место	19	45	0	0
38203	6	для	8	ADP	case	для	19	45	0	0
38204	7	реалистичного	8	ADJ	amod	реалистичный	19	45	1	0
38205	8	анализа	5	NOUN	nmod	анализ	19	45	0	0
38206	9	угроз.	8	NOUN	nmod	угроза	19	45	-1	0
38207	1	Однако	3	CONJ	cc:preconj	однако	20	45	0	0
38208	2	я	3	PRON	nsubjpass	я	20	45	0	0
38209	3	разделяю	0	VERB	ROOT	разделять	20	45	0	0
38210	4	трезвую	5	ADJ	amod	трезвый	20	45	1	0
38211	5	оценку	3	NOUN	dobj	оценка	20	45	0	0
38212	6	Дмитрия	5	PROPN	nmod	дмитрий	20	45	0	0
38213	7	Тренина,	6	PROPN	name	тренин	20	45	0	0
38214	8	независимого	6	ADJ	amod	независимый	20	45	1	0
38215	9	от	10	ADP	case	от	20	45	0	0
38216	10	Кремля	5	NOUN	nmod	кремль	20	45	0	0
38217	11	директора	10	NOUN	nmod	директор	20	45	0	0
38218	12	московского	13	ADJ	amod	московский	20	45	0	0
38219	13	отделения	11	NOUN	nmod	отделение	20	45	0	0
38220	14	Карнеги-Центра.	13	PROPN	nmod	карнеги	20	45	0	0
38221	1	В	3	ADP	case	в	21	45	0	0
38222	2	свежем	3	ADJ	amod	свежий	21	45	1	0
38223	3	номере	8	NOUN	nmod	номер	21	45	0	0
38224	4	журнала	3	NOUN	nmod	журнал	21	45	0	0
38225	5	Foreign	6	ADJ	amod	Foreign	21	45	0	0
38226	6	Affairs	4	X	nmod	Affairs	21	45	0	0
38227	7	он	8	PRON	nsubj	он	21	45	0	0
38228	8	пишет:	0	VERB	ROOT	писать	21	45	0	0
38229	9	«Россия,	8	PRON	iobj	россия	21	45	0	0
38230	10	конечно	13	ADV	advmod	конечно	21	45	0	0
38231	11	же,	13	SYM	nsubj	же	21	45	0	0
38232	12	будет	13	VERB	aux	быть	21	45	0	0
38233	13	укреплять	9	VERB	acl	укреплять	21	45	0	0
38234	14	свое	15	PRON	det	свое	21	45	0	0
38235	15	присутствие,	13	NOUN	dobj	присутствие	21	45	0	0
38236	16	свой	17	PRON	det	свой	21	45	0	0
38237	17	отпечаток	15	NOUN	dobj	отпечаток	21	45	0	0
38238	18	(Fu?spur)	17	PROPN	nmod	Fu	21	45	0	0
38239	19	в	21	ADP	case	в	21	45	0	0
38240	20	прибалтийском	21	ADJ	amod	прибалтийский	21	45	0	0
38241	21	анклаве	17	NOUN	nmod	анклав	21	45	0	0
38242	22	Калининграде.	21	PROPN	appos	калининград	21	45	0	0
38243	1	Хотя	8	SCONJ	mark	хотя	22	45	0	0
38244	2	Эстония,	8	PROPN	nsubj	эстония	22	45	0	0
38245	3	Латвия,	2	PROPN	appos	латвия	22	45	0	0
38246	4	Литва	3	PROPN	name	литва	22	45	0	0
38247	5	и	3	CONJ	cc	и	22	45	0	0
38248	6	Польша	3	PROPN	conj	польша	22	45	0	0
38249	7	не	8	PART	neg	не	22	45	0	0
38250	8	чувствуют	13	VERB	advcl	чувствовать	22	45	0	0
38251	9	себя	8	PRON	dobj	себя	22	45	0	0
38252	10	в	11	ADP	case	в	22	45	0	0
38253	11	безопасности,	8	NOUN	nmod	безопасность	22	45	1	0
38254	12	они	13	PRON	nsubjpass	они	22	45	0	0
38255	13	убеждены	19	VERB	nsubj	убеждать	22	45	0	0
38256	14	в	16	ADP	case	в	22	45	0	0
38257	15	следующем:	16	ADJ	amod	следующий	22	45	0	0
38258	16	Кремль	19	NOUN	nmod	кремль	22	45	0	0
38259	17	совершенно	19	ADV	advmod	совершенно	22	45	0	0
38260	18	не	19	PART	neg	не	22	45	0	0
38261	19	думает	0	VERB	ROOT	думать	22	45	0	0
38262	20	о	21	ADP	case	о	22	45	0	0
38263	21	том,	19	DET	nmod	том	22	45	0	0
38264	22	чтобы	23	SCONJ	mark	чтобы	22	45	0	0
38265	23	совершить	19	VERB	xcomp	совершать	22	45	0	0
38266	24	нападение,	23	NOUN	dobj	нападение	22	45	0	0
38267	25	рискуя	23	VERB	advcl	рисковать	22	45	-1	0
38268	26	тем	25	DET	iobj	то	22	45	0	0
38269	27	самым	26	ADJ	amod	самый	22	45	0	0
38270	28	развязать	25	VERB	xcomp	развязывать	22	45	0	0
38271	29	ядерную	30	ADJ	amod	ядерный	22	45	0	0
38272	30	войну	28	NOUN	dobj	война	22	45	-1	0
38273	31	с	32	ADP	case	с	22	45	0	0
38274	32	государствами	30	NOUN	nmod	государство	22	45	0	0
38275	33	НАТО,	32	PROPN	nmod	нато	22	45	0	0
38276	34	а	25	CONJ	cc	а	22	45	0	0
38277	35	российская	36	ADJ	amod	российский	22	45	0	0
38278	36	сфера	37	NOUN	nsubj	сфера	22	45	0	0
38279	37	контроля,	25	VERB	conj	контроль	22	45	0	0
38280	38	к	39	ADP	case	к	22	45	0	0
38281	39	которой	37	DET	nmod	который	22	45	0	0
38282	40	стремится	44	VERB	acl	стремиться	22	45	0	0
38283	41	Путин,	44	PROPN	nsubj	путин	22	45	0	0
38284	42	однозначно	44	NUM	nummod	однозначно	22	45	0	0
38285	43	не	44	PART	neg	не	22	45	0	0
38286	44	включает	37	VERB	parataxis	включать	22	45	0	0
38287	45	в	46	ADP	case	в	22	45	0	0
38288	46	себя	44	PRON	nmod	себя	22	45	0	0
38289	47	эти	48	DET	det	этот	22	45	0	0
38290	48	страны».	44	NOUN	dobj	страна	22	45	0	0
38291	1	Вот	2	ADV	advmod	вот	23	45	0	0
38292	2	ответ	0	VERB	ROOT	ответ	23	45	0	0
38293	3	Тренина	2	PROPN	nmod	тренин	23	45	0	0
38294	4	на	5	ADP	case	на	23	45	0	0
38295	5	вопрос	2	NOUN	nmod	вопрос	23	45	0	0
38296	6	о	7	ADP	case	о	23	45	0	0
38297	7	том,	5	DET	nmod	том	23	45	0	0
38298	8	куда	12	SCONJ	mark	куда	23	45	0	0
38299	9	в	11	ADP	case	в	23	45	0	0
38300	10	следующий	11	ADJ	amod	следующий	23	45	0	0
38301	11	раз	12	NOUN	nmod	раз	23	45	0	0
38302	12	вторгнется	2	VERB	advcl	вторгаться	23	45	-1	0
38303	13	Россия:	12	PROPN	nsubj	россия	23	45	0	0
38304	14	«Маловероятно,	19	ADJ	amod	маловероятный	23	45	0	0
38305	15	что	19	SCONJ	mark	что	23	45	0	0
38306	16	российские	18	ADJ	amod	российский	23	45	0	0
38307	17	вооруженные	18	ADJ	amod	вооруженный	23	45	0	0
38308	18	силы	19	NOUN	nsubj	сила	23	45	0	0
38309	19	станут	13	VERB	ccomp	становиться	23	45	0	0
38310	20	такими	21	ADJ	amod	такой	23	45	0	0
38311	21	мощными,	19	ADJ	nmod	мощный	23	45	1	0
38312	22	как	21	ADV	cc	как	23	45	0	0
38313	23	американские.	21	ADJ	conj	американский	23	45	0	0
38314	1	Столь	0	ADV	ROOT	столь	24	45	0	0
38315	2	же	1	X	discourse	же	24	45	0	0
38316	3	маловероятно,	1	PART	discourse	маловероятный	24	45	0	0
38317	4	что	10	SCONJ	mark	что	24	45	0	0
38318	5	они	10	PRON	nsubj	они	24	45	0	0
38319	6	даже	10	X	discourse	даже	24	45	0	0
38320	7	в	9	ADP	case	в	24	45	0	0
38321	8	отдаленном	9	ADJ	amod	отдаленный	24	45	0	0
38322	9	будущем	10	NOUN	nmod	будущее	24	45	0	0
38323	10	смогут	3	VERB	ccomp	смочь	24	45	0	0
38324	11	угрожать	10	VERB	xcomp	угрожать	24	45	0	0
38325	12	массивной	13	ADJ	amod	массивный	24	45	0	0
38326	13	интервенцией	11	NOUN	iobj	интервенция	24	45	0	0
38327	14	какому-то	15	ADJ	amod	какой-то	24	45	0	0
38328	15	члену	13	NOUN	iobj	член	24	45	0	0
38329	16	НАТО».	15	PROPN	nmod	нато	24	45	0	0
38330	1	Не	2	PART	neg	не	25	45	0	0
38331	2	нужно	0	VERB	ROOT	нужно	25	45	0	0
38332	3	нагнетать	2	VERB	xcomp	нагнетать	25	45	0	0
38333	4	напряженность	3	NOUN	dobj	напряженность	25	45	-1	0
38334	1	Если	7	SCONJ	mark	если	26	45	0	0
38335	2	ситуация	7	NOUN	nsubj	ситуация	26	45	0	0
38336	3	такова	4	ADV	advmod	таков	26	45	0	0
38337	4	—	2	PUNCT	nmod	"—
"	26	45	0	0
38338	5	а	7	CONJ	cc:preconj	а	26	45	0	0
38339	6	все	7	DET	nsubj	все	26	45	0	0
38340	7	говорит	0	VERB	ROOT	говорить	26	45	0	0
38341	8	именно	7	ADV	advmod	именно	26	45	0	0
38342	9	об	10	ADP	case	об	26	45	0	0
38343	10	этом,	7	DET	nmod	это	26	45	0	0
38344	11	—	18	PUNCT	punct	"—
"	26	45	0	0
38345	12	то	18	DET	mark	то	26	45	0	0
38346	13	тогда,	12	X	discourse	тогда	26	45	0	0
38347	14	на	16	ADP	case	на	26	45	0	0
38348	15	самом	16	ADJ	amod	самый	26	45	0	0
38349	16	деле,	18	NOUN	nmod	дело	26	45	0	0
38350	17	не	18	PART	neg	не	26	45	0	0
38351	18	нужно	10	VERB	acl:relcl	нужно	26	45	0	0
38352	19	постоянно	20	ADV	advmod	постоянно	26	45	0	0
38353	20	пытаться	18	VERB	xcomp	пытаться	26	45	0	0
38354	21	еще	20	ADV	advmod	еще	26	45	0	0
38355	22	больше	23	ADV	advmod	больше	26	45	0	0
38356	23	нагнетать	20	VERB	xcomp	нагнетать	26	45	0	0
38357	24	напряженность	23	NOUN	dobj	напряженность	26	45	-1	0
38358	25	—	23	SYM	nmod	"—
"	26	45	0	0
38359	26	с	27	ADP	case	с	26	45	0	0
38360	27	помощью	23	NOUN	nmod	помощь	26	45	1	0
38361	28	масштабных	29	ADJ	amod	масштабный	26	45	0	0
38362	29	маневров,	27	NOUN	nmod	маневр	26	45	1	0
38363	30	с	31	ADP	case	с	26	45	0	0
38364	31	помощью	23	NOUN	nmod	помощь	26	45	1	0
38365	32	таких	35	ADJ	amod	такой	26	45	0	0
38366	33	ненужных	35	ADJ	amod	ненужный	26	45	-1	0
38367	34	булавочных	35	ADJ	amod	булавочный	26	45	0	0
38368	35	уколов	31	NOUN	nmod	уколов	26	45	0	0
38369	36	как	37	ADP	case	как	26	45	0	0
38370	37	принятие	23	NOUN	nmod	принятие	26	45	0	0
38371	38	в	39	ADP	case	в	26	45	0	0
38372	39	НАТО	37	PROPN	nmod	нато	26	45	0	0
38373	40	Черногории,	39	PROPN	nmod	черногория	26	45	0	0
38374	41	которой	40	DET	nmod	который	26	45	0	0
38375	42	никто	44	NOUN	nsubj	никто	26	45	0	0
38376	43	не	44	PART	neg	не	26	45	0	0
38377	44	угрожает,	23	VERB	conj	угрожать	26	45	0	0
38378	45	или	44	CONJ	cc	или	26	45	0	0
38379	46	воинственных	47	ADJ	amod	воинственный	26	45	0	0
38380	47	речей	44	NOUN	conj	речь	26	45	0	0
38381	48	американского	49	ADJ	amod	американский	26	45	0	0
38382	49	министра	47	NOUN	nmod	министр	26	45	0	0
38383	50	обороны	49	NOUN	nmod	оборона	26	45	0	0
38384	51	Эштона	49	PROPN	appos	эштон	26	45	0	0
38385	52	Картера	51	PROPN	name	картер	26	45	0	0
38386	53	(Ashton	51	PROPN	name	Ashton	26	45	0	0
38387	54	Carter),	49	NOUN	nmod	Carter	26	45	0	0
38388	55	который	56	DET	nsubj	который	26	45	0	0
38389	56	объявил	54	VERB	acl:relcl	объявлять	26	45	0	0
38390	57	о	60	ADP	case	о	26	45	0	0
38391	58	новом	60	ADJ	amod	новый	26	45	0	0
38392	59	стратегическом	60	ADJ	amod	стратегический	26	45	0	0
38393	60	«сценарии»,	56	NOUN	nmod	сценарий	26	45	0	0
38394	61	в	62	ADP	case	в	26	45	0	0
38395	62	котором	63	DET	nmod	который	26	45	0	0
38396	63	говорится	60	VERB	acl:relcl	говориться	26	45	0	0
38397	64	о	66	ADP	case	о	26	45	0	0
38398	65	«российской	66	ADJ	amod	российский	26	45	0	0
38399	66	агрессии	63	NOUN	nmod	агрессия	26	45	-1	0
38400	67	и	63	CONJ	cc	и	26	45	0	0
38401	68	применении	74	NOUN	nsubj	применение	26	45	0	0
38402	69	силы,	68	NOUN	nmod	сила	26	45	0	0
38403	70	особенно	74	ADV	advmod	особенно	26	45	0	0
38404	71	в	72	ADP	case	в	26	45	0	0
38405	72	Европе	74	PROPN	nmod	европа	26	45	0	LOC
38406	73	(Russian	74	PROPN	nsubj	Russian	26	45	0	0
38407	74	aggression	63	VERB	conj	aggression	26	45	0	0
38408	75	and	74	CONJ	cc	and	26	45	0	0
38409	76	coercion,	74	NOUN	conj	coercion	26	45	0	0
38410	77	especially	76	NOUN	nmod	especially	26	45	0	0
38411	78	in	79	ADP	case	in	26	45	0	0
38412	79	Europe),	77	PROPN	nmod	Europe	26	45	0	0
38413	80	а	76	CONJ	cc	а	26	45	0	0
38414	81	в	84	ADP	case	в	26	45	0	0
38415	82	некоторых	84	ADJ	amod	некоторые	26	45	0	0
38416	83	своих	84	PRON	det	свой	26	45	0	0
38417	84	речах	89	NOUN	nmod	речь	26	45	0	0
38418	85	он	89	PRON	nsubj	он	26	45	0	0
38419	86	даже	87	X	discourse	даже	26	45	0	0
38420	87	десять	88	NUM	nummod	десять	26	45	0	0
38421	88	раз	89	NOUN	advmod	раз	26	45	0	0
38422	89	использовал	76	VERB	conj	использовать	26	45	0	0
38423	90	слова	89	NOUN	dobj	слово	26	45	0	0
38424	91	«победить»	90	NOUN	nmod	побеждать	26	45	0	0
38425	92	и	89	CONJ	cc	и	26	45	0	0
38426	93	«победа».	89	PUNCT	conj	победа	26	45	1	0
38427	1	Вспоминая	11	VERB	advcl	вспоминать	27	45	0	0
38428	2	о	5	ADP	case	о	27	45	0	0
38429	3	своих	5	PRON	det	свой	27	45	0	0
38430	4	миролюбивых	5	ADJ	amod	миролюбивый	27	45	1	0
38431	5	корнях	11	NOUN	nmod	корень	27	45	0	0
38432	6	в	7	ADP	case	в	27	45	0	0
38433	7	области	11	NOUN	nmod	область	27	45	0	0
38434	8	политики,	11	ADV	advmod	политика	27	45	0	0
38435	9	Столтенберг	11	PROPN	nsubj	столтенберг	27	45	0	0
38436	10	иногда	11	ADV	advmod	иногда	27	45	0	0
38437	11	говорит	0	VERB	ROOT	говорить	27	45	0	0
38438	12	о	13	ADP	case	о	27	45	0	0
38439	13	том,	11	DET	nmod	том	27	45	0	0
38440	14	что	21	SCONJ	mark	что	27	45	0	0
38441	15	устрашение	21	NOUN	nsubjpass	устрашение	27	45	0	0
38442	16	и	15	CONJ	cc	и	27	45	0	0
